id,latitude,longitude,day_of_year,day_of_week,hour,month,pollution_value
2128,26.152921950076987,120.0579949412499,99,6,1,11,16.99648024451979
2129,46.30218604161434,-116.96673139579426,79,3,5,5,7.996724579943464
2130,-23.761876466764818,27.707571604916307,301,1,12,2,28.78310853544315
2131,35.13790982957539,137.0591751173216,137,5,13,8,8.2732823019433
2132,50.37913517864273,7.3728946573675955,54,2,0,8,26.908963904064198
2133,46.47990656982507,124.8367383485279,273,2,15,10,19.52639792366911
2134,-27.647404625914305,153.18199480924383,107,6,9,8,2.7776006871303585
2135,35.55215693360079,139.89756531824952,53,2,1,1,7.829667975883433
2136,33.9345910949358,118.46687377496191,172,1,4,2,27.992065119161946
2137,36.55131911759468,109.53019330272535,17,1,10,4,11.566495591108833
2138,47.586416505613116,-120.66364846824467,43,5,21,11,6.760208696956988
2139,39.30530267200474,-87.44373873707949,278,5,18,3,22.74889524910974
2140,25.767493885186955,29.418219530162393,365,4,16,11,14.203244583797627
2141,39.984611536267124,-75.1923796578189,49,5,18,6,20.184014504255792
2142,51.330262013570135,-0.2027560521466667,90,6,20,3,15.35321538652871
2143,39.47891080050782,121.16440326303511,220,4,1,7,35.97645736565285
2144,51.34812306895811,0.46384697460548685,72,4,10,5,10.303467855971027
2145,35.26037135645329,-120.62336508431216,107,2,4,6,15.530906065478591
2146,29.966688110362007,120.45127226507014,126,6,15,6,54.42107769740779
2147,43.6582133825929,-1.037371869551555,58,1,16,6,15.33764022994422
2148,30.012233390776093,103.17630681362759,211,5,18,1,17.322880245886886
2149,26.03166064253951,120.02572319257449,152,0,14,7,15.343886152341708
2150,46.452388208873394,-117.08069252822027,188,3,2,3,3.9518209785683265
2151,-23.849566616590696,27.49658279741917,162,5,22,8,24.988268657048987
2152,35.207069470556036,137.19520409051034,199,4,3,9,11.534466517591587
2153,50.40848094825513,7.522165166426791,243,2,16,3,22.72143600993054
2154,46.576017267420404,124.72860866979185,11,1,0,6,18.567925308439296
2155,-27.936438894913323,153.1144347620072,119,4,2,12,9.814052376989629
2156,35.71464221494622,139.74353452865603,202,6,0,9,10.671591398814668
2157,33.81227739390731,118.17577787171967,87,2,19,8,30.649552011735903
2158,36.52657728182536,109.30089245713003,231,5,5,11,9.844458111985812
2159,47.44172983939786,-120.56407388648765,306,6,6,11,6.486779270904593
2160,39.69365294188799,-87.23800625786455,110,5,17,5,24.66160375398973
2161,25.956162523175408,29.466141398611928,137,2,11,7,15.219832628711528
2162,40.02803589027146,-75.23279917068594,241,3,13,5,17.45064038816334
2163,51.58440606736703,-0.31411762960156836,123,0,19,8,12.395513177346015
2164,39.504800447877294,121.01265131842509,66,2,14,7,31.803930406449034
2165,51.4394960475468,0.5835322947841528,349,2,21,8,12.206306207045118
2166,35.180596784314424,-120.65402029497264,154,6,8,7,13.804162995661283
2167,29.97421593534695,120.45755400301039,132,6,2,10,57.81786908129341
2168,43.798922764075336,-1.0396688718199327,26,5,23,3,10.828175037522644
2169,30.228344456037384,102.98404202543708,10,2,4,7,19.26762241802242
2170,26.00986284528624,120.03096942533676,92,3,11,11,15.210840653397716
2171,46.35067759163651,-117.07288641083211,264,4,6,11,7.9955047826073224
2172,-23.838879846402392,27.64556787556065,216,4,13,7,26.975158659872005
2173,35.082397225864305,137.17837327984006,154,4,13,1,9.803762194628964
2174,50.504825919195,7.432893511225693,4,5,11,4,24.802086638031998
2175,46.64601769977365,124.95401484202449,203,3,0,2,16.73288231389357
2176,-27.75534671808665,153.47298726544153,125,6,11,7,10.582743968181616
2177,35.92821524477952,139.55131625593785,168,3,15,12,4.563530604825907
2178,33.9820279143272,118.4467574883315,243,2,4,9,34.76760630611014
2179,36.708492535914914,109.32314054645035,247,5,15,2,11.134189530139421
2180,47.40926212996442,-120.50509084706022,312,4,18,5,0.0
2181,39.47824368258186,-87.35609189944391,259,1,20,1,23.93597798633952
2182,25.806820650245385,29.283937122359433,233,1,8,3,14.546094846419875
2183,40.03375217825025,-75.24609463745108,208,1,15,1,20.4569634145155
2184,51.70748899636951,-0.28217873538204763,285,6,7,8,17.18332432405682
2185,39.46262065501899,121.35185674709294,122,5,13,4,33.98644663541479
2186,51.63961162005082,0.6497003214997705,357,1,18,11,8.606018890244203
2187,35.40116950484475,-120.5988412689829,123,1,3,9,16.02500119521714
2188,29.916843796093797,120.50680133598053,364,2,13,8,53.27530312809776
2189,43.7718616818946,-0.9934799167944486,58,2,12,11,17.438106336773767
2190,29.854799412995526,102.82883704063646,67,4,11,4,22.366392116184926
2191,26.104980471166087,119.92771333974342,254,1,1,2,15.354223157306357
2192,46.348303804014705,-117.0806160905236,133,0,16,2,8.3073325800668
2193,-23.720557302441293,27.51198212295015,345,6,21,12,29.685620078633384
2194,34.93177820675895,136.95877703553992,104,5,22,6,10.592439206946532
2195,50.44786528183074,7.543231070661106,212,2,22,12,29.453476366061555
2196,46.75305997660782,124.9430226055527,299,3,18,12,14.849806205675044
2197,-27.81483857363758,153.1712055997384,52,2,10,10,10.272847068297681
2198,35.63767976774803,139.5928900934525,155,2,20,2,7.805788748641917
2199,33.84216437610209,118.55505185303656,323,5,17,10,32.50304953060511
2200,36.72186659068599,109.22425974601957,24,1,10,3,8.496877961158278
2201,47.466958006354034,-120.39723967099624,229,4,19,4,5.343498470064735
2202,39.31080958579027,-87.58052032343728,91,1,14,12,20.127685997778695
2203,25.693643017511906,29.557835491872353,214,5,20,1,19.736610652292946
2204,40.102884243748754,-75.50112520291891,56,3,16,2,19.29744208192436
2205,51.72525081219411,-0.530307115335362,182,2,16,7,13.042318622796808
2206,39.45828490438876,121.28572178654348,213,0,20,5,35.79973076944861
2207,51.52566195241876,0.5580004510496034,56,1,6,3,8.482781842790393
2208,34.963736553921336,-120.7031155658636,59,4,5,5,16.615227135617687
2209,30.054063403330545,120.50296216871914,357,4,16,1,54.98996218379416
2210,43.66254154996602,-1.1635736448436802,251,5,8,11,15.003202507420712
2211,30.007094582056506,102.99858768165836,301,4,15,9,18.658163771333218
2212,26.139087304874312,119.89924707363862,62,1,6,5,14.15023265926974
2213,46.43124898725182,-117.00582357936442,269,2,4,12,9.67371037568154
2214,-23.712741724246136,27.39750351969881,182,5,14,5,28.543483662246988
2215,35.03211599040126,137.046446625834,219,6,16,10,11.85945795765669
2216,50.43062053129751,7.514086152620644,59,2,5,2,28.075032439507396
2217,46.713259715967865,124.97437264024015,231,3,9,12,18.83152981093616
2218,-27.716092064436847,153.26445661281963,102,5,14,4,7.119787391067932
2219,35.555503585388095,139.6370212411203,236,5,11,9,6.996958553571462
2220,33.99148765333181,118.31224597996115,308,1,0,8,29.54652128529969
2221,36.56366965561393,109.52313744213875,19,3,18,3,6.849263110254862
2222,47.2537575190881,-120.56115641880203,306,3,17,10,7.75706931523621
2223,39.520826082723616,-87.45751519597577,256,4,21,7,22.33040562537436
2224,25.78871491598141,29.461121605828843,115,6,12,7,12.857808236095725
2225,40.05101592464973,-75.13342150670913,141,5,23,5,20.891931579594427
2226,51.60336051952042,-0.36834077126585546,311,5,19,6,15.198692364240618
2227,39.5544755656361,121.2170375671728,318,5,2,9,34.072397414786444
2228,51.64183733245976,0.5371448140420074,84,3,19,8,11.163917281068803
2229,35.26948602436509,-120.62764693139309,193,0,9,7,15.14612184685932
2230,29.890124168913026,120.53601214127863,181,6,5,7,55.625658681672654
2231,43.76704560394587,-1.0673928638293346,312,1,14,1,15.590494789607618
2232,29.93710077869975,103.15233255755625,79,4,17,5,16.614514784201198
2233,26.14920659620799,120.02009398555384,211,0,19,2,13.686748544742212
2234,46.36938806060122,-116.97361475249333,266,0,15,7,6.611800307911778
2235,-23.712407207043523,27.599738069292535,237,4,12,10,31.676174478096296
2236,35.15190351685765,137.0887678853216,39,6,5,5,8.169702887102368
2237,50.42432479678531,7.434207701129775,269,6,21,9,28.351451320481143
2238,46.68997784581816,125.04201401143732,101,5,0,2,16.462068165210788
2239,-27.837279115683973,153.5329523872351,357,1,3,5,8.412372313639244
2240,35.44162067139516,139.63875765442208,281,1,15,10,7.932418380192805
2241,33.84716384986791,118.40383544859274,173,1,5,7,29.478910224178318
2242,36.602819969642425,109.20184889211635,79,2,5,8,11.55988968993876
2243,47.3706265377181,-120.52319533555138,329,4,9,4,5.22805151526457
2244,39.52721474584325,-87.27459505858606,58,4,14,6,22.508725167565043
2245,26.013273340939357,29.553673707480556,119,1,3,12,17.864271728315064
2246,40.10905053308801,-75.10718271715729,311,1,9,6,20.349191454931105
2247,51.46091968085562,-0.06760093734961337,225,4,20,4,18.794129072557354
2248,39.57167971771433,121.29280903988699,273,1,5,6,34.2403226476683
2249,51.47701051191426,0.6802012351397262,56,4,8,10,8.692837823094834
2250,35.24979453029777,-120.76506098559159,321,4,13,12,15.455441798613355
2251,29.931677074425544,120.65682632911737,100,3,3,9,55.89693154524154
2252,43.848210711392596,-1.0999914368292443,107,2,3,1,18.535922293025408
2253,29.971000883070214,102.99691674145127,268,5,17,4,15.061512050541603
2254,25.91847876703565,120.06809349500774,323,0,8,5,17.90311853155366
2255,46.51742163661695,-117.08352294747559,76,5,14,1,8.7321854418631
2256,-23.739684082534847,27.54334194489803,222,2,18,10,31.21379082896587
2257,34.90016724729735,137.0361560867075,346,4,1,6,7.120602367072395
2258,50.503773124048216,7.489965986834897,202,5,7,9,28.30227945981438
2259,46.713463898100144,125.02183845362002,269,6,18,9,17.247782663121964
2260,-27.79124735064733,153.19937616129977,280,1,14,6,9.039211247474121
2261,35.73550018187245,139.77383236353236,43,1,7,11,8.592254886993075
2262,33.94496213655828,118.29176355772566,353,6,5,9,28.242250509250713
2263,36.61403953706633,109.28016401069367,224,6,14,10,12.631100006758881
2264,47.53597787706707,-120.46983011727549,233,2,14,8,3.6836176388390993
2265,39.67246904522539,-87.25168601980266,163,0,9,7,23.399100948931185
2266,25.842285139849423,29.491835246584074,230,4,16,6,14.643486914107308
2267,40.02446468972879,-75.23502881435148,211,2,23,12,15.374954217791188
2268,51.42628230274428,-0.1275728796306371,100,2,23,2,11.239683459857794
2269,39.451694336509746,121.16337162249786,208,4,2,5,34.33017409723548
2270,51.482270568803145,0.46993580760504483,157,6,22,3,11.380163086575717
2271,35.24320185457901,-120.45629566103985,248,3,2,7,16.53264355057644
2272,29.89023044082021,120.60118363190632,60,6,8,7,55.19676786652521
2273,43.696360639066306,-1.0365020078890315,49,3,0,1,15.561950232503321
2274,30.10081434393032,102.90781362975156,347,6,3,6,17.97507232507255
2275,26.070554167724364,119.92359257695105,10,1,4,5,18.23801731691813
2276,46.41284099950822,-116.93463176897463,170,5,6,7,7.808685722262014
2277,-23.63531582293905,27.517073657688037,47,1,8,11,28.360759469689178
2278,35.27538534829878,137.03001784576597,71,5,4,12,13.057833363403983
2279,50.48209759453132,7.461685161720439,207,4,7,9,26.470966072489716
2280,46.7258724105656,124.79451042758845,336,1,8,10,16.005370013012957
2281,-27.88589964859518,153.1461611191143,327,2,13,8,1.6882243547028581
2282,35.55154101442007,139.79276763306794,292,6,18,10,3.374260160401411
2283,34.00981620082119,118.33278549177373,225,3,6,5,30.45855187597595
2284,36.5797349878912,109.18872560475113,192,5,4,11,9.628543487160941
2285,47.56959954725884,-120.52131990461693,181,1,20,12,4.894080285187194
2286,39.58067020339465,-87.07628793619915,286,4,1,7,24.08222703591733
2287,25.853276389717355,29.452656800834326,180,1,14,1,17.17714386910496
2288,39.96855211713431,-74.99563963156163,336,3,22,5,19.169448717411885
2289,51.5826940061473,-0.07846734076309943,170,2,21,2,15.763557828484444
2290,39.369425001769464,121.0164190365008,62,1,7,12,33.47994155705574
2291,51.432903316490496,0.6766995628144947,320,6,20,7,11.613454009139632
2292,35.39025219544986,-120.74325682477523,62,4,0,9,13.577537155615845
2293,29.824376815958985,120.63946730864552,347,6,5,8,53.79920471746139
2294,43.4847294237396,-1.2309589085932024,166,3,17,9,16.63870534275369
2295,29.641004745063473,102.9558340765819,211,1,17,2,17.900928483420568
2296,26.18235586449359,119.94671375367717,181,4,11,6,16.656594711545097
2297,46.38725945435624,-117.27342729944846,206,4,15,12,3.859164026576801
2298,-23.765338490466444,27.6787487059361,282,2,15,5,28.996699461610806
2299,35.11449465622756,137.10208756143268,220,1,3,9,8.138111339518595
2300,50.31364371030775,7.501036829622268,364,1,3,5,25.51552262711479
2301,46.66550589885059,124.72068912447654,137,0,18,12,18.988260754879327
2302,-27.849862305628317,153.2602133457185,90,4,22,10,10.342222036434997
2303,35.58816479233762,139.3863642768021,110,3,19,10,8.313769332311852
2304,33.840966763358914,118.369811394055,356,2,5,6,29.116912815125964
2305,36.61525247709586,109.46375260240002,321,3,18,2,8.474629014174038
2306,47.377672515280445,-120.5970337710229,151,0,17,10,6.223269367959307
2307,39.470131240573956,-87.49425626989218,16,6,2,8,24.250915268889617
2308,25.835372602731702,29.43865472285047,300,0,19,10,15.843563800066844
2309,39.89764819820373,-75.20085734288236,39,1,8,11,15.489498245718426
2310,51.56493589205245,-0.06878120006373023,193,3,14,4,17.52392917161662
2311,39.518876141576946,121.17758665566728,125,6,20,8,34.87396001857152
2312,51.547932094974016,0.6971040909901287,153,1,6,5,13.135252528936995
2313,35.304851740093156,-120.54769603616359,329,4,21,2,12.394481801082017
2314,29.846818974650574,120.7968036816296,178,6,2,7,57.50517646878677
2315,43.660953962501615,-0.9413364005904266,89,6,9,3,14.63713427511094
2316,30.145408738875304,103.03985820091268,93,5,2,11,19.496872853236333
2317,26.173496609615917,120.02739907512971,174,6,2,7,19.709335400839407
2318,46.26042820135445,-116.99181565484992,225,6,5,3,12.728159870460743
2319,-23.825804165964158,27.602516090115383,132,2,4,2,30.33020833965158
2320,35.16378354304682,136.93240432850482,237,2,10,7,11.57534628727833
2321,50.31054057675586,7.3927948104897725,239,3,16,10,28.759600757013324
2322,46.592740891392594,125.06564515957795,158,5,14,1,16.11992683359218
2323,-27.7521796509946,153.22158995680388,71,2,14,1,6.248352542524821
2324,35.50392809290474,139.67854183763947,20,6,22,8,8.631617088145173
2325,33.987119935011904,118.39345172823569,242,5,14,11,28.24344692662405
2326,36.8078506133553,109.34108652830218,365,3,3,4,7.921713695946475
2327,47.46899398615539,-120.51593033021912,279,2,17,6,6.5349185046817855
2328,39.597204249551616,-87.3509509225182,320,3,10,5,24.858608029844277
2329,25.826228870526812,29.6010705727107,210,1,9,10,16.378399017664083
2330,39.965564293951076,-75.35255736908522,157,2,11,12,19.83589672305568
2331,51.51105962314236,-0.4100031308952461,28,2,10,4,14.55017864332344
2332,39.26386531028014,120.78535307670988,237,4,15,1,36.85295688232683
2333,51.359718107427724,0.6933488792840896,166,5,16,1,9.956501211979294
2334,35.19010817540698,-120.59186299012383,247,1,7,11,14.066623769037198
2335,29.990341025028776,120.36187018717108,114,6,18,12,55.64624781339931
2336,43.68935410069665,-1.036896493602671,93,1,3,8,15.473572735077642
2337,29.87339824063847,102.93431621371965,177,2,10,4,18.99927875751105
2338,26.200320773038687,119.93937917990078,209,0,2,8,13.237869534211889
2339,46.38156510285331,-117.0336334957703,267,0,22,3,5.790942739832576
2340,-23.695303343816278,27.48014148760094,112,1,11,9,28.574022671713244
2341,35.23064400945713,136.9713816326345,234,3,22,5,9.290583035051723
2342,50.54733200888381,7.414007117176348,152,0,3,8,27.673733976959113
2343,46.56420581566123,124.80026421014695,155,4,17,1,15.214234765663607
2344,-27.66183574174806,153.3387636625872,314,2,16,12,9.633470386778992
2345,35.65558815073106,139.7737553711632,159,6,0,11,7.35000358202892
2346,34.01508750497294,118.57432443871032,313,2,11,11,27.499375794810668
2347,36.813076213484756,109.25793399841473,231,5,17,3,10.129033320404776
2348,47.441945624750524,-120.59320201412689,18,0,9,10,8.711714323832112
2349,39.57297754862354,-87.40998798224045,305,6,21,9,20.134204210699256
2350,25.631271471588843,29.530890996570456,299,0,2,5,18.091973269645305
2351,39.929702902299255,-75.14086020130826,47,2,5,1,14.771326554721519
2352,51.50981558836614,-0.2072404396029305,298,2,22,2,17.97717539051545
2353,39.37147419173566,121.28014442425008,19,1,6,9,35.9232826742415
2354,51.501778306724574,0.6150216462620792,202,4,1,6,8.494438935942801
2355,35.499141327033975,-120.53164765850434,149,2,23,10,15.98551940823858
2356,29.64513765879817,120.50136896147394,233,4,13,8,51.87553791102422
2357,43.695229922246256,-1.1401371998739258,321,6,17,7,16.094944441110712
2358,30.022583574439633,103.05712724374943,55,0,12,7,18.408256103699774
2359,26.175846929603484,119.93231907329914,256,4,4,6,21.12315379534424
2360,46.54413861205475,-117.1096968449952,173,1,10,6,7.4925249631080275
2361,-23.826518578475497,27.388476470228387,249,5,15,12,27.462672438763
2362,35.08382161023685,137.12114037666404,234,2,1,9,11.079624103211936
2363,50.35152078509014,7.403845197347038,183,5,2,2,29.243026113849083
2364,46.90520343053558,124.76090660190772,101,1,17,7,20.14120334291362
2365,-27.865610678457575,153.24957466143556,33,3,17,8,5.053476454158751
2366,35.54212460041435,139.9220059631249,276,5,14,1,9.724733428974734
2367,33.83142804039414,118.46482216748154,200,3,4,5,28.212460816788976
2368,36.65793309168362,109.43817214848288,292,1,11,4,10.869562816635321
2369,47.52864942276266,-120.48554740297301,53,3,11,11,3.8537823890350307
2370,39.52711499262688,-87.49944256664928,255,5,16,10,25.040017182101078
2371,25.782396832530395,29.514663022591854,164,3,20,12,15.059667162989705
2372,39.89760939520164,-75.14719190109686,73,2,8,2,18.78353878615045
2373,51.52775889855813,-0.06601136554025924,19,3,6,6,14.425755614132132
2374,39.40962641908115,121.19243612442422,125,6,1,1,37.12291644135156
2375,51.38756669158433,0.8171294014045125,283,6,13,7,10.682899622512469
2376,35.31876245428588,-120.56283006256717,38,1,17,4,16.858114219029613
2377,29.77869661465542,120.3847090087168,209,4,3,12,54.65770700372937
2378,43.44271306156218,-0.9879548614355612,171,5,8,4,17.414712118538432
2379,29.90233089463905,103.00735012791185,239,2,17,8,17.37336342176236
2380,25.991901075570894,119.93505586005573,5,4,4,10,16.479884637224686
2381,46.30370292829485,-116.90578886002987,204,1,18,9,5.627595226553593
2382,-23.666785654024395,27.54345717871344,109,1,2,9,24.01444974674758
2383,35.15765139823826,136.75537492868858,18,1,4,12,10.268574158201597
2384,50.60275681757735,7.312797736708,340,3,19,5,25.43286701295135
2385,46.49856064185169,124.77978704440527,361,2,21,11,16.79525756914888
2386,-27.839276715140134,153.1967989842745,339,4,9,1,8.281670870337583
2387,35.52826304994606,139.659586489651,96,1,5,12,8.251427433818957
2388,33.717407741669895,118.37841024068494,86,6,23,11,29.84288916142598
2389,36.4385488245938,109.38825726405103,59,0,10,9,9.511033319999015
2390,47.43510686186859,-120.63625690720221,277,1,2,5,6.926845972376417
2391,39.561560951479784,-87.46277916830563,298,1,5,7,23.551011702566676
2392,25.9379592138542,29.37131274018901,149,4,17,10,20.5731550623605
2393,39.926601835328796,-75.22392473900477,341,1,4,3,18.10908547390654
2394,51.556265695087596,-0.08840083251659366,21,2,2,3,15.165830399827353
2395,39.512131409344775,121.07934074524391,79,3,19,8,34.865781516858185
2396,51.511328133643815,0.6635613256724251,19,2,15,12,8.048730637849221
2397,35.29783621755604,-120.6029139691212,148,3,0,7,14.167372958195426
2398,30.036330562737582,120.67218754503085,204,0,13,2,55.34736626826792
2399,43.72997670060571,-1.0594448280182291,343,3,12,6,13.418829546394548
2400,29.909541409401253,103.14539358899872,186,2,12,9,17.068228513524055
2401,26.141928697703076,119.85770338912431,162,5,8,10,13.923169834301143
2402,46.436008184308484,-116.94120629250806,358,3,12,5,11.511545040114765
2403,-23.637230738111832,27.63391035435688,242,0,0,12,27.87556406113125
2404,35.21702137834944,137.0830829389409,89,1,14,12,8.116352176252223
2405,50.45475282490539,7.356460971627761,181,6,19,5,24.091350096737447
2406,46.50258896799798,124.92110513665631,340,2,19,2,15.978434998125849
2407,-27.87700636240227,153.33768508188132,299,3,5,7,9.56978546451047
2408,35.64861405308726,139.53770628994155,209,6,15,5,8.989236616671388
2409,34.13280244274783,118.39012056768772,357,6,3,2,30.62453018819154
2410,36.59621153498806,109.31618295651586,331,3,4,4,9.508667353902682
2411,47.61109945864587,-120.51314773658204,322,6,14,8,5.479594468158112
2412,39.45880254851051,-87.45786310706013,220,4,13,6,22.340433406856683
2413,25.79935351346675,29.471848065282092,36,6,1,6,15.24742101151354
2414,40.04723558089472,-75.13259969970025,95,1,20,1,20.86333459171883
2415,51.68762800527626,-0.2830729533821612,189,6,1,3,15.009276317563042
2416,39.43200924796925,120.9733562725016,183,3,22,12,30.740667549893143
2417,51.28145094719467,0.5672441209830282,336,3,16,10,11.253742926220808
2418,35.36755187891019,-120.45421100820745,36,1,23,8,14.033250174991508
2419,30.092390342303357,120.57101222674136,262,4,10,8,55.13108736079516
2420,43.63923137222494,-1.2088415060053197,154,4,12,8,16.1301654278296
2421,29.999033561560516,103.02425877725868,242,2,22,12,16.296041457483984
2422,26.11173941319094,120.01512902831246,99,2,23,5,15.817857828022204
2423,46.44711615142305,-117.0302343524423,204,5,21,1,6.188186069855387
2424,-23.581340231548893,27.730021413390844,239,2,12,3,27.114617919546795
2425,35.195863548296835,137.1389928499216,3,1,7,6,9.8558799494042
2426,50.46252149969451,7.425058829635105,218,1,3,1,28.089884007694202
2427,46.742633240526,124.90623130184846,103,2,0,5,20.19069339193074
2428,-27.92757513339096,153.27349398907816,91,5,10,6,8.353477397668513
2429,35.64891629202195,139.68709908135466,144,6,22,12,6.931604491838988
2430,33.90137170466965,118.25447318591024,97,5,8,4,28.169854022479218
2431,36.60253111705975,109.31344844354813,293,3,5,2,11.446551399356292
2432,47.382313777338105,-120.40957477379965,165,6,6,5,5.4094696478139515
2433,39.259934983893444,-87.36408858075569,82,3,7,8,23.32401276265795
2434,25.863933003768334,29.68750353372934,327,3,3,12,14.270884250464915
2435,40.03222368609308,-75.37373489013038,247,0,14,6,19.486726589567187
2436,51.49085859817751,-0.2970588921738818,308,1,22,3,12.221800097532851
2437,39.27364196857447,121.06370576022289,266,6,0,11,35.55437083406359
2438,51.52528873391122,0.6778545350786277,335,5,13,2,10.99617465481215
2439,35.46147875845622,-120.73207514767778,187,5,18,4,15.640053270137747
2440,29.988944112457528,120.38529095598614,194,6,12,1,55.50954157518899
2441,43.81941119529176,-1.0521646324773923,76,1,9,10,15.355702309045126
2442,29.923385126149803,102.98140328473299,92,0,14,4,15.5411981589456
2443,26.266130128117677,119.89855513628088,19,1,0,10,17.556376529881774
2444,46.45498382920292,-117.10435471575369,91,6,18,8,5.825000535832411
2445,-23.687573238167175,27.770381765025707,135,3,11,5,30.197363290779965
2446,34.98801237504862,137.00493511939942,258,5,15,6,10.12940678746721
2447,50.51784712728865,7.506108975275724,347,5,13,2,23.36619471677423
2448,46.767667238715305,124.88841625459754,50,2,4,9,15.895922215060773
2449,-27.667246801989524,153.12274217145577,163,2,11,3,9.456021713727582
2450,35.55247639444636,139.67861972271834,112,5,1,12,8.42949172927453
2451,33.93018382653377,118.41444562739312,240,4,21,10,29.08757887095689
2452,36.607467013108206,109.3324685956077,186,3,12,7,9.871312526899697
2453,47.66513591351786,-120.49692389107209,48,0,2,3,5.823192020405611
2454,39.52595939746938,-87.47306217407315,129,1,16,6,24.61063896789723
2455,25.825910110993735,29.390291968759154,197,5,20,8,12.721599700907051
2456,39.8738447595122,-74.87451924988429,123,1,7,12,19.865356577675048
2457,51.588023731904336,-0.19181125770043755,43,4,9,11,14.144446537563718
2458,39.27959652922131,121.17105875927979,2,6,2,8,32.98669008133475
2459,51.387021490120894,0.6724358834792366,91,2,6,5,9.862208981845303
2460,35.41059915741065,-120.66920454629424,363,6,11,6,13.211622070447268
2461,29.886390129220867,120.46931540742413,51,5,13,6,55.988959968828034
2462,43.614090275786914,-1.0428994689521642,50,3,5,5,16.006225287175344
2463,29.926517445476282,102.99862157673633,15,2,13,9,19.20382930199565
2464,26.218809365486216,120.00845172400906,204,3,4,12,18.17568200331685
2465,46.19475346991624,-117.06597244521193,323,5,18,2,8.241687374096632
2466,-23.643241457616945,27.636292163750905,60,3,22,4,30.1590986856035
2467,34.98282023355372,137.12669548070687,86,2,20,6,12.760386776894977
2468,50.24430242006652,7.617992377657875,344,2,3,12,31.147533669797262
2469,46.58866008890465,124.80732826961533,118,6,20,1,16.35361445358927
2470,-27.72002062248668,153.23624041996132,44,2,23,5,7.336890901741482
2471,35.66085620705201,139.62404863277112,9,6,5,7,5.096738373223801
2472,33.88038276432826,118.46911078301258,48,3,7,12,28.860754128203396
2473,36.56559414801152,109.29983593531199,170,3,7,7,8.94473507634999
2474,47.509757090255086,-120.55845197537049,141,1,0,3,5.713375847537816
2475,39.43712092026046,-87.34799665520131,272,0,11,6,21.21670246329297
2476,25.77095688894884,29.613288980407212,276,6,12,5,14.423200991096353
2477,39.79275282508207,-75.24415716394442,230,6,22,7,20.84520151643653
2478,51.343350015544,0.006616075013082756,33,6,10,2,15.524811914147904
2479,39.27884552119878,121.21244429272335,319,4,11,5,35.148279793783544
2480,51.3671478680564,0.4955012196942169,69,6,20,11,12.121817978072867
2481,35.19929271962306,-120.63629660476843,216,4,6,12,15.365246373066448
2482,29.946634732485865,120.63501912976844,365,3,14,3,50.63594354643865
2483,43.5161315696527,-1.1013811535436653,152,6,23,7,14.302980901800861
2484,29.944087863715612,103.02184901219142,166,2,12,11,17.396472612152024
2485,26.158402261360187,119.68151599470568,304,0,1,4,14.900920067704726
2486,46.11240846258839,-117.11396268799605,206,0,4,12,5.486083722992617
2487,-23.733227141733643,27.71116394428962,133,0,18,5,30.83482958949635
2488,35.05456786835502,137.08279526503765,365,6,14,4,9.158747421652485
2489,50.457426340397724,7.474262060803555,94,0,8,3,27.540076878574226
2490,46.75641384657107,124.88608007782813,47,1,12,7,15.422568069295075
2491,-27.903229056677755,153.2001907667666,329,3,19,9,7.985362242009347
2492,35.56404802452554,139.75151978448758,238,6,13,3,7.472561992941596
2493,33.97692287526174,118.33130963125089,301,1,22,4,32.549450252494225
2494,36.68728809123347,109.28368315400196,60,2,2,5,9.86415364148912
2495,47.3874700213575,-120.4898777483916,352,4,23,11,6.084560444357353
2496,39.35171084751838,-87.56665368812409,304,1,7,8,20.91941165719772
2497,25.82365867313885,29.4494986575444,170,1,22,9,17.235938706170675
2498,39.98812605527597,-75.18280693808138,115,4,5,11,16.44651980935405
2499,51.394311703521865,-0.2840921476514365,106,0,17,12,14.194124928727973
2500,39.39394945007841,121.22742473947169,144,4,23,8,32.51915213748609
2501,51.37210936673562,0.5051240937496254,79,5,5,8,13.309011525221084
2502,35.19526272483419,-120.52083317959786,2,0,3,10,17.49507857266432
2503,29.95813606264187,120.67985102970336,56,3,4,6,55.08213881324719
2504,43.53138322018584,-1.0894026857213803,42,3,2,3,13.365850468163814
2505,30.103927657022005,102.9107115217585,95,3,14,4,16.097794514362793
2506,26.219435122451053,119.9532604748973,51,6,12,10,17.235926260974217
2507,46.44567563894365,-117.0147030306225,38,3,8,4,5.825817407415535
2508,-23.696156368871694,27.721235931974913,328,4,3,5,30.23502356865875
2509,35.06921657807983,137.06351615741565,50,5,11,7,8.35385213059779
2510,50.41066621560403,7.46712613388415,144,3,13,7,23.914401869512254
2511,46.66065448347701,124.84798401884436,268,3,17,6,20.006995053074455
2512,-27.955766336305757,153.35213538261414,292,5,0,1,7.119414322024485
2513,35.81742495161829,139.74298714389897,333,2,17,8,9.70343965124257
2514,33.96706943806959,118.37252872551876,290,2,21,10,34.35704641059713
2515,36.65581811971601,109.32921455191787,50,4,22,4,9.967508272378534
2516,47.6319725188985,-120.55102385939193,208,1,0,3,6.670056976308086
2517,39.414259938278406,-87.38783753520387,87,5,21,2,23.781672605785317
2518,25.84446706817136,29.559298606671955,226,1,8,6,16.176692739023668
2519,39.696696916261814,-75.14519872129986,20,3,12,8,15.62456721070874
